Index;Date;Time;Temperature(°C);Cardio(BPM);Saturation(%SpO2);Audio(%max);Rotation(rad/s);Acceleration(m/s2)
303;10/04/2023;22:29:46;31.89;32.44;96;1.24;0.06;9.69
;;;;;;;;
304;10/04/2023;22:29:48;31.90;44.42;96;1.23;0.06;9.67
;;;;;;;;
305;10/04/2023;22:29:50;31.89;38.40;96;1.03;0.06;9.69
;;;;;;;;
306;10/04/2023;22:29:52;31.90;70.12;96;1.27;0.07;9.67
;;;;;;;;
307;10/04/2023;22:29:54;31.93;64.40;96;1.37;0.06;9.69
;;;;;;;;
308;10/04/2023;22:29:56;31.90;50.02;96;1.30;0.07;9.65
;;;;;;;;
309;10/04/2023;22:29:58;31.92;40.23;96;1.41;0.06;9.68
;;;;;;;;
310;10/04/2023;22:30:00;31.90;69.46;96;1.10;0.07;9.71
;;;;;;;;
311;10/04/2023;22:30:02;31.89;53.67;96;0.79;0.06;9.69
;;;;;;;;
312;10/04/2023;22:30:04;31.92;61.45;95;0.93;0.06;9.68
;;;;;;;;
313;10/04/2023;22:30:06;31.91;32.88;0;0.92;0.06;9.68
;;;;;;;;
314;10/04/2023;22:30:08;31.92;53.22;95;0.95;0.06;9.70
;;;;;;;;
315;10/04/2023;22:30:10;31.93;68.69;96;0.62;0.06;9.68
;;;;;;;;
316;10/04/2023;22:30:12;31.92;59.65;96;0.87;0.07;9.71
;;;;;;;;
317;10/04/2023;22:30:14;31.93;34.99;0;0.98;0.06;9.66
;;;;;;;;
318;10/04/2023;22:30:16;31.91;64.14;95;0.99;0.07;9.67
;;;;;;;;
319;10/04/2023;22:30:18;31.93;0.00;0;0.97;0.06;9.71
;;;;;;;;
320;10/04/2023;22:30:20;31.91;45.44;0;1.07;0.07;9.67
;;;;;;;;
321;10/04/2023;22:30:22;31.92;40.02;0;0.82;0.06;9.68
;;;;;;;;
322;10/04/2023;22:30:25;31.91;43.94;0;1.03;0.07;9.69
;;;;;;;;
323;10/04/2023;22:30:27;31.92;54.34;0;1.01;0.06;9.70
;;;;;;;;
324;10/04/2023;22:30:29;31.92;0.00;0;0.89;0.06;9.66
;;;;;;;;
325;10/04/2023;22:30:31;31.93;34.05;0;1.07;0.06;9.68
;;;;;;;;
326;10/04/2023;22:30:33;31.92;57.33;95;1.02;0.07;9.68
;;;;;;;;
327;10/04/2023;22:30:35;31.92;65.86;96;0.79;0.06;9.69
;;;;;;;;
328;10/04/2023;22:30:37;31.94;74.47;96;0.99;0.07;9.67
;;;;;;;;
329;10/04/2023;22:30:39;31.94;71.43;96;1.16;0.06;9.68
;;;;;;;;
330;10/04/2023;22:30:41;31.93;73.08;95;0.99;0.06;9.70
;;;;;;;;
331;10/04/2023;22:30:43;31.95;66.56;96;0.90;0.06;9.68
;;;;;;;;
332;10/04/2023;22:30:45;31.93;68.11;96;0.70;0.06;9.68
;;;;;;;;
333;10/04/2023;22:30:47;31.94;61.97;96;0.84;0.06;9.67
;;;;;;;;
334;10/04/2023;22:30:49;31.94;57.13;96;0.83;0.06;9.71
;;;;;;;;
335;10/04/2023;22:30:51;31.94;41.55;96;0.77;0.07;9.70
;;;;;;;;
336;10/04/2023;22:30:53;31.93;0.00;0;0.84;0.06;9.69
;;;;;;;;
337;10/04/2023;22:30:55;31.95;47.46;0;0.85;0.06;9.67
;;;;;;;;
338;10/04/2023;22:30:57;31.96;60.35;96;1.02;0.07;9.68
;;;;;;;;
339;10/04/2023;22:30:59;31.95;64.77;96;1.16;0.06;9.71
;;;;;;;;
340;10/04/2023;22:31:01;31.95;65.95;96;0.97;0.07;9.71
;;;;;;;;
341;10/04/2023;22:31:03;31.95;75.13;95;0.93;0.06;9.71
;;;;;;;;
342;10/04/2023;22:31:05;31.96;74.49;96;1.06;0.06;9.70
;;;;;;;;
343;10/04/2023;22:31:07;31.94;73.43;96;1.12;0.07;9.68
;;;;;;;;
344;10/04/2023;22:31:09;31.95;0.00;0;1.37;0.06;9.70
;;;;;;;;
345;10/04/2023;22:31:11;31.96;51.66;0;0.94;0.06;9.68
;;;;;;;;
346;10/04/2023;22:31:13;31.97;54.62;96;1.12;0.06;9.70
;;;;;;;;
347;10/04/2023;22:31:15;31.97;79.37;96;1.39;0.07;9.68
;;;;;;;;
348;10/04/2023;22:31:17;31.97;53.79;96;1.15;0.06;9.67
;;;;;;;;
349;10/04/2023;22:31:19;31.97;0.00;0;1.20;0.07;9.68
;;;;;;;;
350;10/04/2023;22:31:21;31.97;57.03;0;0.85;0.06;9.68
;;;;;;;;
351;10/04/2023;22:31:23;31.97;67.30;96;1.17;0.06;9.65
;;;;;;;;
352;10/04/2023;22:31:25;31.98;72.03;96;0.93;0.06;9.68
;;;;;;;;
353;10/04/2023;22:31:27;31.97;41.46;0;1.26;0.06;9.69
;;;;;;;;
354;10/04/2023;22:31:29;31.97;61.63;96;1.19;0.06;9.68
;;;;;;;;
355;10/04/2023;22:31:31;31.97;47.35;96;1.02;0.06;9.67
;;;;;;;;
356;10/04/2023;22:31:33;32.00;52.12;96;1.23;0.07;9.66
;;;;;;;;
357;10/04/2023;22:31:35;31.98;35.45;96;1.30;0.06;9.68
;;;;;;;;
358;10/04/2023;22:31:37;31.97;0.00;0;1.19;0.06;9.74
;;;;;;;;
359;10/04/2023;22:31:39;31.99;28.84;0;1.28;0.06;9.68
;;;;;;;;
360;10/04/2023;22:31:41;31.99;62.40;95;1.14;0.07;9.72
;;;;;;;;
361;10/04/2023;22:31:43;31.98;97.23;95;0.95;0.06;9.68
;;;;;;;;
362;10/04/2023;22:31:45;31.98;78.20;95;1.02;0.06;9.69
;;;;;;;;
363;10/04/2023;22:31:47;31.98;85.69;95;1.26;0.07;9.69
;;;;;;;;
364;10/04/2023;22:31:49;31.97;50.24;96;1.22;0.06;9.66
;;;;;;;;
365;10/04/2023;22:31:51;31.99;47.97;96;1.03;0.06;9.67
;;;;;;;;
366;10/04/2023;22:31:53;32.00;64.59;96;1.22;0.06;9.68
;;;;;;;;
367;10/04/2023;22:31:55;32.01;75.92;96;1.17;0.06;9.69
;;;;;;;;
368;10/04/2023;22:31:57;32.01;54.61;0;1.35;0.07;9.65
;;;;;;;;
369;10/04/2023;22:31:59;32.00;61.28;95;1.22;0.06;9.68
;;;;;;;;
370;10/04/2023;22:32:01;32.00;94.39;96;1.05;0.07;9.68
;;;;;;;;
371;10/04/2023;22:32:03;32.00;49.00;96;0.90;0.06;9.66
;;;;;;;;
372;10/04/2023;22:32:05;31.99;74.40;96;0.94;0.07;9.68
;;;;;;;;
373;10/04/2023;22:32:07;32.01;46.39;96;1.12;0.06;9.68
;;;;;;;;
374;10/04/2023;22:32:09;32.01;76.20;96;1.07;0.06;9.74
;;;;;;;;
375;10/04/2023;22:32:11;32.01;45.85;96;0.88;0.06;9.68
;;;;;;;;
376;10/04/2023;22:32:13;32.02;38.95;96;1.13;0.06;9.70
;;;;;;;;
377;10/04/2023;22:32:15;32.01;37.40;0;1.23;0.06;9.70
;;;;;;;;
378;10/04/2023;22:32:17;32.01;75.77;96;1.26;0.07;9.68
;;;;;;;;
379;10/04/2023;22:32:19;32.02;42.94;96;1.05;0.06;9.67
;;;;;;;;
380;10/04/2023;22:32:21;32.02;0.00;0;0.83;0.07;9.68
;;;;;;;;
381;10/04/2023;22:32:23;32.04;33.09;0;1.11;0.06;9.65
;;;;;;;;
382;10/04/2023;22:32:25;32.01;0.00;0;1.24;0.07;9.67
;;;;;;;;
383;10/04/2023;22:32:27;32.01;33.81;0;1.20;0.06;9.67
;;;;;;;;
384;10/04/2023;22:32:29;32.05;60.93;95;0.92;0.06;9.70
;;;;;;;;
385;10/04/2023;22:32:31;32.04;63.03;96;1.07;0.07;9.68
;;;;;;;;
386;10/04/2023;22:32:33;32.02;67.75;96;1.33;0.06;9.68
;;;;;;;;
387;10/04/2023;22:32:35;32.03;77.50;96;1.31;0.06;9.67
;;;;;;;;
388;10/04/2023;22:32:37;32.04;44.07;96;1.45;0.06;9.68
;;;;;;;;
389;10/04/2023;22:32:39;32.06;73.29;96;1.13;0.06;9.66
;;;;;;;;
390;10/04/2023;22:32:41;32.05;70.09;96;1.18;0.07;9.68
;;;;;;;;
391;10/04/2023;22:32:43;32.06;40.16;0;1.17;0.06;9.68
;;;;;;;;
392;10/04/2023;22:32:45;32.04;38.12;0;1.17;0.06;9.68
;;;;;;;;
393;10/04/2023;22:32:48;32.06;63.80;96;1.10;0.06;9.69
;;;;;;;;
394;10/04/2023;22:32:50;32.05;50.43;96;1.19;0.06;9.66
;;;;;;;;
395;10/04/2023;22:32:52;32.07;73.06;96;1.20;0.07;9.70
;;;;;;;;
396;10/04/2023;22:32:54;32.06;57.74;95;1.19;0.06;9.70
;;;;;;;;
397;10/04/2023;22:32:56;32.04;84.33;96;1.09;0.06;9.73
;;;;;;;;
398;10/04/2023;22:32:58;32.05;0.00;0;1.53;0.06;9.68
;;;;;;;;
399;10/04/2023;22:33:00;32.07;49.10;0;1.43;0.07;9.70
;;;;;;;;
400;10/04/2023;22:33:02;32.04;55.99;95;1.15;0.06;9.66
;;;;;;;;
401;10/04/2023;22:33:04;32.08;49.48;96;1.26;0.06;9.64
;;;;;;;;
402;10/04/2023;22:33:06;32.06;44.68;0;1.25;0.06;9.67
;;;;;;;;
403;10/04/2023;22:33:08;32.09;41.23;0;1.52;0.07;9.70
;;;;;;;;
404;10/04/2023;22:33:10;32.07;54.88;95;1.42;0.07;9.69
;;;;;;;;
405;10/04/2023;22:33:12;32.07;55.44;95;1.35;0.06;9.67
;;;;;;;;
406;10/04/2023;22:33:14;32.08;0.00;0;1.42;0.07;9.68
;;;;;;;;
407;10/04/2023;22:33:16;32.09;35.87;0;1.57;0.06;9.70
;;;;;;;;
408;10/04/2023;22:33:18;32.08;59.93;96;1.69;0.07;9.70
;;;;;;;;
409;10/04/2023;22:33:20;32.08;49.52;96;1.68;0.07;9.71
;;;;;;;;
410;10/04/2023;22:33:22;32.10;72.51;96;1.29;0.06;9.67
;;;;;;;;
411;10/04/2023;22:33:24;32.09;43.85;95;1.55;0.06;9.66
;;;;;;;;
412;10/04/2023;22:33:26;32.09;69.44;96;1.61;0.06;9.68
;;;;;;;;
413;10/04/2023;22:33:28;32.09;49.30;96;1.72;0.06;9.69
;;;;;;;;
414;10/04/2023;22:33:30;32.10;0.00;0;1.36;0.07;9.68
;;;;;;;;
415;10/04/2023;22:33:32;32.09;0.00;0;1.49;0.06;9.69
;;;;;;;;
416;10/04/2023;22:33:34;32.09;18.94;0;1.68;0.06;9.68
;;;;;;;;
417;10/04/2023;22:33:36;32.10;44.55;96;1.59;0.06;9.69
;;;;;;;;
418;10/04/2023;22:33:38;32.09;75.77;96;1.80;0.07;9.68
;;;;;;;;
419;10/04/2023;22:33:40;32.08;72.48;96;1.48;0.06;9.70
;;;;;;;;
420;10/04/2023;22:33:42;32.12;39.72;96;1.32;0.06;9.68
;;;;;;;;
421;10/04/2023;22:33:44;32.11;57.37;96;1.49;0.06;9.68
;;;;;;;;
422;10/04/2023;22:33:46;32.13;74.41;96;1.55;0.06;9.67
;;;;;;;;
423;10/04/2023;22:33:48;32.11;75.72;96;1.63;0.06;9.67
;;;;;;;;
424;10/04/2023;22:33:50;32.12;81.17;96;1.51;0.07;9.68
;;;;;;;;
425;10/04/2023;22:33:52;32.12;50.90;96;1.41;0.06;9.71
;;;;;;;;
426;10/04/2023;22:33:54;32.11;75.83;95;1.62;0.06;9.69
;;;;;;;;
427;10/04/2023;22:33:56;32.12;89.83;95;1.71;0.06;9.68
;;;;;;;;
428;10/04/2023;22:33:58;32.12;46.31;95;1.71;0.07;9.67
;;;;;;;;
429;10/04/2023;22:34:00;32.12;40.95;95;1.55;0.06;9.67
;;;;;;;;
430;10/04/2023;22:34:02;32.13;0.00;0;0.95;0.06;9.70
;;;;;;;;
431;10/04/2023;22:34:04;32.12;50.33;0;1.05;0.06;9.69
;;;;;;;;
432;10/04/2023;22:34:06;32.12;43.44;96;1.04;0.07;9.68
;;;;;;;;
433;10/04/2023;22:34:08;32.12;69.75;95;1.12;0.07;9.67
;;;;;;;;
434;10/04/2023;22:34:10;32.14;41.89;95;1.17;0.06;9.71
;;;;;;;;
435;10/04/2023;22:34:12;32.12;65.54;96;1.23;0.06;9.70
;;;;;;;;
436;10/04/2023;22:34:14;32.14;58.12;96;1.14;0.06;9.72
;;;;;;;;
437;10/04/2023;22:34:16;32.14;41.79;0;1.17;0.06;9.70
;;;;;;;;
438;10/04/2023;22:34:18;32.16;53.63;96;1.34;0.06;9.67
;;;;;;;;
439;10/04/2023;22:34:20;32.15;72.50;96;1.16;0.07;9.68
;;;;;;;;
440;10/04/2023;22:34:22;32.14;60.17;96;1.14;0.07;9.71
;;;;;;;;
441;10/04/2023;22:34:24;32.16;42.04;96;1.24;0.07;9.63
;;;;;;;;
442;10/04/2023;22:34:26;32.15;37.77;96;1.11;0.06;9.68
;;;;;;;;
443;10/04/2023;22:34:28;32.15;66.16;96;1.35;0.07;9.72
;;;;;;;;
444;10/04/2023;22:34:30;32.16;0.00;0;1.18;0.06;9.69
;;;;;;;;
445;10/04/2023;22:34:32;32.16;58.00;96;1.13;0.06;9.68
;;;;;;;;
446;10/04/2023;22:34:34;32.15;45.05;96;1.31;0.06;9.70
;;;;;;;;
447;10/04/2023;22:34:36;32.17;45.67;95;1.35;0.07;9.70
;;;;;;;;
448;10/04/2023;22:34:38;32.17;59.85;95;1.28;0.07;9.70
;;;;;;;;
449;10/04/2023;22:34:40;32.14;56.92;96;1.05;0.06;9.68
;;;;;;;;
450;10/04/2023;22:34:42;32.17;52.46;96;1.13;0.06;9.65
;;;;;;;;
451;10/04/2023;22:34:44;32.17;86.24;96;1.17;0.06;9.68
;;;;;;;;
452;10/04/2023;22:34:46;32.17;57.06;96;1.21;0.06;9.71
;;;;;;;;
453;10/04/2023;22:34:48;32.15;78.64;95;1.18;0.06;9.67
;;;;;;;;
454;10/04/2023;22:34:50;32.17;65.55;95;1.06;0.06;9.71
;;;;;;;;
455;10/04/2023;22:34:52;32.17;63.22;96;1.22;0.06;9.66
;;;;;;;;
456;10/04/2023;22:34:54;32.17;70.04;96;1.29;0.06;9.69
;;;;;;;;
457;10/04/2023;22:34:56;32.17;61.24;95;1.25;0.06;9.70
;;;;;;;;
458;10/04/2023;22:34:58;32.16;0.00;0;1.35;0.06;9.68
;;;;;;;;
459;10/04/2023;22:35:00;32.18;44.61;0;1.28;0.06;9.75
;;;;;;;;
460;10/04/2023;22:35:02;32.17;60.57;95;1.25;0.06;9.70
;;;;;;;;
461;10/04/2023;22:35:04;32.19;59.26;95;1.31;0.06;9.72
;;;;;;;;
462;10/04/2023;22:35:06;32.19;63.28;0;1.54;0.06;9.67
;;;;;;;;
463;10/04/2023;22:35:08;32.18;72.09;96;1.42;0.06;9.73
;;;;;;;;
464;10/04/2023;22:35:10;32.19;44.06;96;1.27;0.06;9.69
;;;;;;;;
465;10/04/2023;22:35:13;32.18;38.10;0;1.35;0.06;9.64
;;;;;;;;
466;10/04/2023;22:35:15;32.19;73.73;95;1.31;0.06;9.68
;;;;;;;;
467;10/04/2023;22:35:17;32.20;0.00;0;1.48;0.06;9.68
;;;;;;;;
468;10/04/2023;22:35:19;32.20;69.11;96;1.74;0.07;9.66
;;;;;;;;
469;10/04/2023;22:35:21;32.20;45.34;96;1.38;0.06;9.71
;;;;;;;;
470;10/04/2023;22:35:23;32.19;57.96;96;1.18;0.06;9.69
;;;;;;;;
471;10/04/2023;22:35:25;32.21;50.22;95;1.43;0.06;9.68
;;;;;;;;
472;10/04/2023;22:35:27;32.18;79.04;97;1.47;0.06;9.67
;;;;;;;;
473;10/04/2023;22:35:29;32.18;46.44;97;1.64;0.06;9.69
;;;;;;;;
474;10/04/2023;22:35:31;32.20;60.58;96;1.43;0.07;9.68
;;;;;;;;
475;10/04/2023;22:35:33;32.22;66.72;95;1.53;0.06;9.69
;;;;;;;;
476;10/04/2023;22:35:35;32.21;70.07;96;1.46;0.07;9.69
;;;;;;;;
477;10/04/2023;22:35:37;32.21;57.55;96;1.57;0.06;9.67
;;;;;;;;
478;10/04/2023;22:35:39;32.22;61.87;95;1.80;0.07;9.70
;;;;;;;;
479;10/04/2023;22:35:41;32.20;79.09;95;1.15;0.07;9.67
;;;;;;;;
480;10/04/2023;22:35:43;32.20;0.00;0;1.24;0.06;9.70
;;;;;;;;
481;10/04/2023;22:35:45;32.18;25.12;0;1.54;0.06;9.67
;;;;;;;;
482;10/04/2023;22:35:47;32.22;62.42;96;1.40;0.07;9.69
;;;;;;;;
483;10/04/2023;22:35:49;32.20;40.49;0;1.51;0.06;9.69
;;;;;;;;
484;10/04/2023;22:35:51;32.22;68.66;96;1.53;0.06;9.74
;;;;;;;;
485;10/04/2023;22:35:53;32.20;41.95;0;1.55;0.06;9.66
;;;;;;;;
486;10/04/2023;22:35:55;32.19;75.27;96;1.71;0.06;9.68
;;;;;;;;
487;10/04/2023;22:35:57;32.19;73.88;95;1.73;0.06;9.68
;;;;;;;;
488;10/04/2023;22:35:59;32.21;91.33;95;1.59;0.07;9.69
;;;;;;;;
489;10/04/2023;22:36:01;32.20;76.19;95;1.16;0.07;9.69
;;;;;;;;
490;10/04/2023;22:36:03;32.20;50.79;95;1.08;0.06;9.69
;;;;;;;;
491;10/04/2023;22:36:05;32.22;41.41;95;1.29;0.06;9.69
;;;;;;;;
492;10/04/2023;22:36:07;32.21;57.33;95;1.37;0.06;9.69
;;;;;;;;
493;10/04/2023;22:36:09;32.22;44.12;96;1.29;0.06;9.67
;;;;;;;;
494;10/04/2023;22:36:11;32.20;72.29;96;1.21;0.06;9.70
;;;;;;;;
495;10/04/2023;22:36:13;32.22;63.31;96;1.49;0.06;9.66
;;;;;;;;
496;10/04/2023;22:36:15;32.22;72.55;95;1.42;0.06;9.66
;;;;;;;;
497;10/04/2023;22:36:17;32.22;96.10;96;1.51;0.06;9.71
;;;;;;;;
498;10/04/2023;22:36:19;32.22;74.07;96;1.31;0.07;9.67
;;;;;;;;
499;10/04/2023;22:36:21;32.23;68.42;96;1.41;0.06;9.70
;;;;;;;;
500;10/04/2023;22:36:23;32.23;0.00;0;1.32;0.06;9.70
;;;;;;;;
501;10/04/2023;22:36:25;32.23;46.39;0;1.34;0.07;9.70
;;;;;;;;
502;10/04/2023;22:36:27;32.22;58.78;95;1.63;0.06;9.65
;;;;;;;;
503;10/04/2023;22:36:29;32.22;71.56;95;1.33;0.06;9.67
;;;;;;;;
504;10/04/2023;22:36:31;32.25;29.50;0;1.49;0.06;9.67
;;;;;;;;
505;10/04/2023;22:36:33;32.23;71.80;95;1.53;0.07;9.68
;;;;;;;;
506;10/04/2023;22:36:35;32.22;47.66;95;1.47;0.06;9.69
;;;;;;;;
507;10/04/2023;22:36:37;32.22;71.60;95;1.72;0.06;9.70
;;;;;;;;
508;10/04/2023;22:36:39;32.24;64.47;95;1.71;0.06;9.68
;;;;;;;;
509;10/04/2023;22:36:41;32.24;56.16;95;1.40;0.06;9.67
;;;;;;;;
510;10/04/2023;22:36:43;32.23;89.89;96;1.43;0.06;9.68
;;;;;;;;
511;10/04/2023;22:36:45;32.24;78.31;95;1.40;0.06;9.65
;;;;;;;;
512;10/04/2023;22:36:47;32.25;61.12;95;1.47;0.07;9.68
;;;;;;;;
513;10/04/2023;22:36:49;32.24;42.84;0;1.46;0.07;9.70
;;;;;;;;
514;10/04/2023;22:36:51;32.27;64.84;96;1.50;0.06;9.72
;;;;;;;;
515;10/04/2023;22:36:53;32.24;46.77;96;1.46;0.07;9.67
;;;;;;;;
516;10/04/2023;22:36:55;32.25;78.32;96;1.54;0.07;9.67
;;;;;;;;
517;10/04/2023;22:36:57;32.24;41.52;96;1.70;0.06;9.68
;;;;;;;;
518;10/04/2023;22:36:59;32.27;73.04;96;1.42;0.06;9.68
;;;;;;;;
519;10/04/2023;22:37:01;32.24;65.41;96;1.48;0.06;9.67
;;;;;;;;
520;10/04/2023;22:37:03;32.26;70.15;96;1.51;0.07;9.69
;;;;;;;;
521;10/04/2023;22:37:05;32.24;56.01;0;1.54;0.06;9.68
;;;;;;;;
522;10/04/2023;22:37:07;32.24;72.98;96;1.69;0.06;9.67
;;;;;;;;
523;10/04/2023;22:37:09;32.26;88.07;95;1.48;0.06;9.66
;;;;;;;;
524;10/04/2023;22:37:11;32.27;93.21;96;1.35;0.06;9.67
;;;;;;;;
525;10/04/2023;22:37:13;32.26;40.76;96;1.80;0.06;9.67
;;;;;;;;
526;10/04/2023;22:37:15;32.24;69.05;96;1.79;0.06;9.67
;;;;;;;;
527;10/04/2023;22:37:17;32.26;65.16;96;1.96;0.06;9.67
;;;;;;;;
528;10/04/2023;22:37:19;32.27;86.07;96;1.75;0.06;9.70
;;;;;;;;
529;10/04/2023;22:37:21;32.27;0.00;0;1.48;0.06;9.67
;;;;;;;;
530;10/04/2023;22:37:23;32.28;68.09;95;1.94;0.07;9.69
;;;;;;;;
531;10/04/2023;22:37:25;32.25;64.43;95;1.73;0.07;9.66
;;;;;;;;
532;10/04/2023;22:37:27;32.26;83.72;96;2.02;0.06;9.68
;;;;;;;;
533;10/04/2023;22:37:29;32.29;71.98;96;1.76;0.06;9.67
;;;;;;;;
534;10/04/2023;22:37:31;32.30;47.27;96;1.86;0.06;9.68
;;;;;;;;
535;10/04/2023;22:37:33;32.28;68.02;96;1.88;0.06;9.69
;;;;;;;;
536;10/04/2023;22:37:36;32.27;35.76;96;1.71;0.07;9.68
;;;;;;;;
537;10/04/2023;22:37:38;32.29;59.26;96;2.07;0.06;9.71
;;;;;;;;
538;10/04/2023;22:37:40;32.27;43.48;95;1.86;0.06;9.65
;;;;;;;;
539;10/04/2023;22:37:42;32.27;76.16;96;1.83;0.06;9.66
;;;;;;;;
540;10/04/2023;22:37:44;32.28;54.98;96;1.61;0.06;9.69
;;;;;;;;
541;10/04/2023;22:37:46;32.31;69.68;96;1.89;0.06;9.65
;;;;;;;;
542;10/04/2023;22:37:48;32.29;78.04;95;1.90;0.06;9.70
;;;;;;;;
543;10/04/2023;22:37:50;32.28;68.48;96;1.69;0.06;9.66
;;;;;;;;
544;10/04/2023;22:37:52;32.29;72.55;96;1.57;0.06;9.67
;;;;;;;;
545;10/04/2023;22:37:54;32.30;35.24;95;1.74;0.06;9.67
;;;;;;;;
546;10/04/2023;22:37:56;32.29;45.27;0;1.93;0.06;9.67
;;;;;;;;
547;10/04/2023;22:37:58;32.31;44.76;96;2.09;0.06;9.69
;;;;;;;;
548;10/04/2023;22:38:00;32.27;40.59;96;1.92;0.06;9.69
;;;;;;;;
549;10/04/2023;22:38:02;32.29;73.07;96;0.86;0.06;9.70
;;;;;;;;
550;10/04/2023;22:38:04;32.28;54.34;96;1.12;0.06;9.68
;;;;;;;;
551;10/04/2023;22:38:06;32.29;72.53;95;0.96;0.06;9.68
;;;;;;;;
552;10/04/2023;22:38:08;32.30;74.38;96;1.48;0.06;9.69
;;;;;;;;
553;10/04/2023;22:38:10;32.30;82.05;96;1.12;0.06;9.67
;;;;;;;;
554;10/04/2023;22:38:12;32.29;77.46;96;0.97;0.06;9.64
;;;;;;;;
555;10/04/2023;22:38:14;32.29;76.23;96;1.14;0.07;9.68
;;;;;;;;
556;10/04/2023;22:38:16;32.30;66.49;96;1.26;0.07;9.69
;;;;;;;;
557;10/04/2023;22:38:18;32.32;80.41;95;1.36;0.06;9.71
;;;;;;;;
558;10/04/2023;22:38:20;32.31;71.40;95;0.97;0.06;9.68
;;;;;;;;
559;10/04/2023;22:38:22;32.31;75.83;95;1.13;0.06;9.70
;;;;;;;;
560;10/04/2023;22:38:24;32.29;66.18;95;1.32;0.06;9.67
;;;;;;;;
561;10/04/2023;22:38:26;32.32;0.00;0;1.12;0.07;9.66
;;;;;;;;
562;10/04/2023;22:38:28;32.31;56.73;0;1.26;0.07;9.71
;;;;;;;;
563;10/04/2023;22:38:30;32.32;50.72;95;1.25;0.06;9.67
;;;;;;;;
564;10/04/2023;22:38:32;32.32;66.35;96;1.20;0.06;9.69
;;;;;;;;
565;10/04/2023;22:38:34;32.31;43.20;0;1.39;0.06;9.68
;;;;;;;;
566;10/04/2023;22:38:36;32.32;63.16;96;1.51;0.06;9.69
;;;;;;;;
567;10/04/2023;22:38:38;32.30;68.76;96;1.49;0.07;9.68
;;;;;;;;
568;10/04/2023;22:38:40;32.30;84.60;95;1.10;0.07;9.68
;;;;;;;;
569;10/04/2023;22:38:42;32.31;52.79;96;1.04;0.06;9.72
;;;;;;;;
570;10/04/2023;22:38:44;32.32;73.66;96;1.14;0.06;9.70
;;;;;;;;
571;10/04/2023;22:38:46;32.32;57.68;0;1.17;0.07;9.66
;;;;;;;;
572;10/04/2023;22:38:48;32.31;78.69;95;1.28;0.07;9.67
;;;;;;;;
573;10/04/2023;22:38:50;32.32;71.63;95;1.05;0.06;9.65
;;;;;;;;
574;10/04/2023;22:38:52;32.32;37.01;0;1.26;0.06;9.66
;;;;;;;;
575;10/04/2023;22:38:54;32.31;73.54;95;1.11;0.06;9.67
;;;;;;;;
576;10/04/2023;22:38:56;32.34;63.69;95;1.23;0.06;9.71
;;;;;;;;
577;10/04/2023;22:38:58;32.31;51.74;95;1.50;0.06;9.69
;;;;;;;;
578;10/04/2023;22:39:00;32.30;72.17;96;1.36;0.06;9.63
;;;;;;;;
579;10/04/2023;22:39:02;32.33;65.15;95;1.37;0.06;9.67
;;;;;;;;
580;10/04/2023;22:39:04;32.32;73.95;96;1.38;0.07;9.70
;;;;;;;;
581;10/04/2023;22:39:06;32.33;79.20;95;1.31;0.07;9.66
;;;;;;;;
582;10/04/2023;22:39:08;32.35;0.00;0;1.50;0.07;9.70
;;;;;;;;
583;10/04/2023;22:39:10;32.33;71.22;96;1.31;0.06;9.69
;;;;;;;;
584;10/04/2023;22:39:12;32.33;44.14;96;1.43;0.07;9.67
;;;;;;;;
585;10/04/2023;22:39:14;32.35;58.45;96;1.43;0.07;9.68
;;;;;;;;
586;10/04/2023;22:39:16;32.34;58.78;96;1.54;0.06;9.69
;;;;;;;;
587;10/04/2023;22:39:18;32.33;70.82;95;1.73;0.06;9.72
;;;;;;;;
588;10/04/2023;22:39:20;32.34;70.24;96;1.36;0.06;9.68
;;;;;;;;
589;10/04/2023;22:39:22;32.33;68.14;95;1.39;0.06;9.66
;;;;;;;;
590;10/04/2023;22:39:24;32.34;73.28;97;1.53;0.06;9.71
;;;;;;;;
591;10/04/2023;22:39:26;32.33;81.24;97;1.60;0.07;9.69
;;;;;;;;
592;10/04/2023;22:39:28;32.33;69.59;96;1.50;0.06;9.67
;;;;;;;;
593;10/04/2023;22:39:30;32.34;77.62;95;1.42;0.06;9.68
;;;;;;;;
594;10/04/2023;22:39:32;32.35;70.29;95;1.50;0.06;9.67
;;;;;;;;
595;10/04/2023;22:39:34;32.36;76.76;95;1.62;0.07;9.67
;;;;;;;;
596;10/04/2023;22:39:36;32.37;71.32;96;1.78;0.06;9.67
;;;;;;;;
597;10/04/2023;22:39:38;32.36;40.97;0;1.60;0.06;9.63
;;;;;;;;
598;10/04/2023;22:39:40;32.36;69.76;96;1.67;0.06;9.67
;;;;;;;;
599;10/04/2023;22:39:42;32.34;0.00;0;1.30;0.07;9.72
;;;;;;;;
600;10/04/2023;22:39:44;32.35;67.95;95;1.57;0.06;9.68
;;;;;;;;
601;10/04/2023;22:39:46;32.37;70.74;95;1.60;0.06;9.66
;;;;;;;;
602;10/04/2023;22:39:48;32.37;57.64;95;1.71;0.06;9.69
;;;;;;;;
603;10/04/2023;22:39:50;32.35;82.17;96;1.45;0.06;9.66
;;;;;;;;
604;10/04/2023;22:39:52;32.37;81.78;96;1.41;0.06;9.68
;;;;;;;;
605;10/04/2023;22:39:54;32.38;60.05;0;1.57;0.06;9.70
